"date","AU_(Other)","JP_(Other)","NZ_(Other)","AU_Affiliates","JP_Affiliates","NZ_Affiliates","AU_Direct","JP_Direct","NZ_Direct","AU_Display","JP_Display","NZ_Display","AU_Email","JP_Email","NZ_Email","JP_Organic Search","NZ_Organic Search","JP_Paid Search","NZ_Paid Search","AU_Paid Social","JP_Paid Social","AU_Referral","JP_Referral","NZ_Referral","AU_Social","JP_Social","NZ_Social","NZ_Paid Social","AU_Other Advertising","JP_Other Advertising","NZ_Other Advertising","AU_SEM"
2021-03-10,0,45.489181,0,4415.624263,104.119682,0,10022.108556,10050.076894,0,184.88667,2690.652922,0,1420.056271,6442.907747,0,24297.73404,0,21710.845585,0,553.516142,0,14738.504373,3875.413377,0,345.5663,1141.403047,0,0,0,0,0,19880.934558
2021-03-11,0,0,0,5944.736788,0,0,7478.195772,8279.105715,0,463.231153,3762.568889,0,7834.020941,7492.943129,0,19033.903541,215.227876,16010.712309,0,370.584923,0,17354.700035,4907.765393,0,702.567248,319.134818,0,0,0,0,0,21091.433004
2021-03-12,0,0,0,3906.727083,70.946707,0,6623.102998,38400.645275,0,1406.684794,5813.470869,0,4155.763926,84271.884137,0,82522.270524,0,34744.363811,0,676.822503,0,18088.26524,23620.857655,0,186.709656,4677.308605,0,0,0,0,0,15161.242521
2021-03-13,186.135535,307.724829,0,2982.357365,364.868783,0,6708.201128,8731.525298,0,2280.686582,5865.542878,0,2919.017909,22047.442839,0,25886.471086,0,25589.705957,0,698.008256,84.750445,12924.268767,5468.169822,0,558.956804,972.371001,0,0,0,0,0,22034.950559
2021-03-14,556.910993,471.420467,0,5466.872483,0,0,11374.262964,8639.951814,0,3370.31665,5174.030223,0,2206.712345,8307.296411,0,25927.763233,0,25582.248791,0,1048.698308,0,15589.009989,3741.79215,0,155.137189,1496.782965,0,0,0,0,0,23209.829335
2021-03-15,0,10.089353,0,3763.427072,312.568179,0,7962.400727,8884.62067,0,511.952725,5373.709024,0,2149.037913,8070.363967,0,18381.926325,0,16185.359558,0,372.329254,141.250952,16504.269876,5030.203218,0,201.678346,851.541449,0,0,0,0,0,16948.165398
2021-03-16,0,0,0,5894.675902,223.722193,0,10350.330429,8925.412144,0,844.293325,4960.26722,0,4175.247926,7400.191207,0,20669.938661,87.68,23602.010849,0,557.485581,292.695212,13817.825543,6465.866336,0,0,1039.300439,0,0,0,0,0,23352.877819
2021-03-17,0,41.355701,0,5094.379533,444.825954,0,10849.933526,9875.401096,0,495.39505,6576.281343,0,2649.326813,13688.966554,0,21443.205332,0,26425.901978,0,185.773144,137.179885,15895.557927,6518.228454,0,280.987521,1562.286531,0,0,0,0,0,21805.174625
2021-03-18,0,95.824909,0,3498.750655,0,0,8330.622691,7755.298292,0,1480.792798,4937.728816,0,13012.936624,8460.052426,0,23040.051519,0,21457.255234,0,116.352818,0,28447.400479,6662.223142,0,386.2836,1110.05491,0,0,0,0,0,21671.78427
2021-03-19,233.431257,164.464216,0,2204.146785,363.233852,0,5683.027922,30128.733621,0,1088.910495,7932.349822,0,2082.753316,71162.746074,0,76710.509905,0,38165.152022,0,0,196.733988,16788.400823,19523.647272,0,529.11085,5445.930244,0,0,0,0,0,13558.630409
2021-03-20,186.745006,738.852079,0,2710.929232,0,0,6650.501105,16101.548636,0,1370.570986,7601.713941,0,3585.541777,18537.823176,0,37660.5523,0,33142.984482,0,0,106.09694,13937.052388,14697.058835,0,0,1680.893864,0,0,0,0,0,15215.207335
2021-03-21,0,261.698857,0,4101.652909,0,0,11889.042448,10038.652974,0,1409.966319,8314.088176,0,3032.371814,14983.770554,0,34698.740918,240,36320.412275,0,0,145.503198,10155.592247,9121.341401,0,620.52487,2607.80347,0,0,0,0,0,25579.78733
2021-03-22,0,209.157002,0,4144.504561,166.719349,0,5898.883202,13197.540429,0,681.733288,7169.299436,0,2818.293159,8071.163857,0,24357.247604,0,22719.667804,0,116.204538,79.823203,9560.898769,6728.655154,0,511.299966,2082.788545,0,0,0,0,0,22660.198143
2021-03-23,0,0,0,3518.278376,120.355952,0,6870.567984,10052.470781,0,170.246054,6222.843981,0,5482.018123,9246.83314,0,23265.697496,0,18413.242084,0,0,76.865986,15902.741887,7432.280569,0,0,1273.066133,0,0,0,0,0,20230.268688
2021-03-24,0,96.199043,0,4139.323744,295.685481,0,6843.065077,9847.442826,0,851.435989,7373.111283,0,6595.322462,13197.772404,0,23643.758523,0,18883.758303,0,230.884147,0,15982.386848,5103.767493,0,459.229169,1497.860575,0,0,0,0,0,23118.988041
2021-03-25,74.516515,93.0644,0,4996.288241,327.748541,0,7748.557066,7605.111377,0,479.083629,5968.954993,0,3884.533866,7654.558217,0,23853.062031,0,21327.225516,0,0,40.462783,11821.742091,4989.333973,0,0,1659.728633,0,0,0,0,0,18732.881994
2021-03-26,0,164.208604,0,1791.600268,139.100814,0,4694.052855,21451.837979,0,152.090041,5623.75368,0,4428.769502,21572.635835,0,26453.025775,0,23548.510601,0,0,177.403939,14072.856365,8571.556761,0,235.739564,3650.036694,0,0,0,0,0,15553.727973
2021-03-27,0,290.034001,0,3506.956069,219.582835,0,6302.156611,12145.633918,0,0,7769.398858,0,1400.399505,15705.036334,0,24057.765563,0,27442.450102,0,0,277.379004,9676.966414,6940.647932,0,0,3144.232274,0,0,0,0,0,16281.66125
2021-03-28,0,150.529318,0,3428.831936,0,0,8483.387095,14628.56626,0,0,6604.279029,0,1358.423825,11652.2556,0,29070.176358,0,31339.63862,0,0,196.691641,9835.087226,6725.69443,0,0,2259.557737,0,0,0,0,0,21267.204312
2021-03-29,167.828645,0,0,3560.194106,481.693816,0,7700.60379,14073.00426,0,0,5387.617639,0,1725.499702,6615.343893,0,27081.656714,0,23227.795979,0,0,86.303475,10918.733322,7299.221403,0,167.828645,1961.314913,0,0,0,0,0,20166.290546
2021-03-30,1114.667361,101.148935,0,5667.620399,331.786729,0,5831.616262,12273.307417,0,0,6531.195611,0,5275.279031,10702.775232,0,24491.588353,0,24153.914318,0,183.296487,160.380292,14579.982469,7976.28209,0,68.697996,714.821395,0,0,0,0,0,20398.450258
2021-03-31,1462.128974,520.704136,0,5687.665441,0,0,5728.350764,24884.587153,0,0,7643.759828,0,4741.032362,35848.203713,0,61465.679137,0,38850.969347,0,0,173.172171,11367.527905,12623.449266,0,585.868763,7131.542763,0,0,0,0,0,18812.633788
2021-04-01,1171.415145,179.450018,0,2462.955199,205.716717,0,5658.414057,12953.741194,0,0,6032.582893,0,2982.7532,12854.246781,0,29457.189337,0,23211.191415,0,0,83.743341,11827.384659,8304.223638,0,182.549831,1091.808168,0,0,0,0,0,14438.522413
2021-04-02,1505.26037,228.621107,0,2750.534595,279.315352,0,6091.828183,10757.446876,0,91.169133,6142.817445,0,962.017555,7098.147206,0,27649.814068,0,21686.85075,0,0,0,11490.419163,5853.104683,0,729.846717,1162.046553,0,0,0,0,0,13000.721532
2021-04-03,1293.678201,189.914488,0,2631.918003,139.204338,0,4033.779354,9048.949442,0,0,6888.718194,0,1444.353661,8021.463705,0,29407.713087,0,27239.171618,0,0,0,10398.943724,6986.761793,0,0,720.774553,0,0,0,0,0,14169.988142
2021-04-04,1620.90056,76.557088,0,2618.043397,235.13963,0,5103.531561,12973.052328,0,0,8866.399447,0,1743.418735,5881.517241,0,30111.725172,0,33447.441715,0,0,0,8407.616966,6688.422248,0,350.053522,662.11742,0,0,0,0,0,13731.560757
2021-04-05,487.030987,159.079665,0,2862.83085,233.648256,0,7270.398568,10476.390195,0,0,6233.843985,0,1209.191402,4107.120602,0,21570.479483,0,23447.827418,0,0,0,11875.938606,5912.656723,0,0,578.471508,0,0,0,0,0,19072.734359
2021-04-06,1344.903736,0,0,4230.503349,291.163145,0,6940.8218,9235.207153,0,0,4848.991296,0,2486.900824,3932.845998,0,22500.366277,0,18108.416594,0,0,0,10445.381898,3561.650465,0,0,572.636317,0,0,0,0,0,25245.83401
2021-04-07,2026.5292,0,0,4645.725754,0,0,5617.814876,7195.409121,0,0,4662.378268,0,3958.468876,6696.570172,0,22404.20789,0,19131.839128,0,0,0,15272.58672,4426.015439,0,0,770.260404,0,0,0,0,0,18841.084785
2021-04-08,335.305918,0,0,2668.730289,0,0,6723.529252,8359.334962,0,0,4257.865202,0,2311.845276,5174.595494,0,21042.197771,0,19186.01369,0,0,0,13464.343862,37055.633031,0,0,800.550107,0,0,0,0,0,20795.729251
2021-04-09,672.207017,629.404467,0,2811.750248,0,0,6047.068491,13168.326264,0,0,5087.503299,0,1059.930471,15599.026154,0,29992.190998,0,25701.08407,0,0,155.572091,11482.704555,18612.877572,0,0,2079.708137,0,0,0,0,0,17076.858839
2021-04-10,0,144.447549,0,2827.549486,37.114995,0,4873.857592,13961.170188,0,0,6062.691313,0,5987.778012,10182.284577,0,22552.208373,214.194445,24743.309852,0,106.690951,271.39514,6467.70502,13611.629208,0,0,3186.064033,0,0,0,0,0,15924.654671
2021-04-11,27.433775,170.526849,0,5211.297645,147.45557,0,6943.824798,9412.307256,0,0,7197.195613,0,1928.032467,10653.05802,0,27724.036528,0,28582.297314,0,0,0,9756.084619,11221.636961,0,0,1704.487872,0,0,0,0,0,24677.344313
2021-04-12,384.453879,44.136361,0,3768.707258,0,0,9865.033186,7482.380722,0,0,5132.028318,0,3550.143893,5706.34815,0,19223.603124,0,19462.056016,0,0,0,10835.495365,7119.030878,0,0,2097.680859,0,0,0,0,0,17577.486654
2021-04-13,1204.156693,834.420862,0,1945.630977,332.763017,0,5407.702534,8802.084059,0,0,5345.835613,0,4004.858316,7122.092762,0,17193.958586,0,19898.651551,0,0,59.182847,11313.101179,8498.568595,0,0,636.349297,0,0,0,0,0,18992.608478
2021-04-14,801.212934,246.88566,0,3996.885327,418.19408,0,5073.605464,8801.535437,0,0,5961.61702,0,1467.083703,9680.141137,0,19903.758253,0,22221.383518,0,0,0,8803.375438,7723.304261,0,350.790027,1172.160291,0,0,0,0,0,16135.696561
2021-04-15,1017.811332,100.964922,0,1972.216387,427.08162,0,7035.195327,9243.327132,0,0,6016.625699,0,2181.978298,8269.692672,0,18203.872105,0,16263.818337,0,351.607552,121.157907,13725.922656,7124.72304,0,0,1488.369444,0,0,0,0,0,20502.838357
2021-04-16,511.354752,525.983218,0,2169.338021,69.793927,0,4368.790392,9974.573804,0,0,7087.202342,0,2775.467113,8802.067491,0,22141.882049,0,17809.491465,0,309.540898,0,10156.55647,9478.216366,0,247.929578,2215.960696,0,0,0,0,0,17081.714081
2021-04-17,975.583897,166.898521,0,3880.460525,0,0,4996.749922,9860.438848,0,0,7192.929164,0,3710.180717,10856.433783,0,31836.590743,175,21347.801436,0,185.707628,0,8476.756034,7249.986807,0,100.591632,1941.261085,0,0,0,0,0,19094.691392
2021-04-18,510.663324,723.797873,0,5033.903564,0,0,7628.703595,11733.485619,0,0,9060.70778,0,2561.848137,9724.076905,0,31290.380516,0,23194.777217,0,355.926757,166.798468,14033.252043,8070.673171,0,309.492923,1746.741128,0,0,0,0,0,19639.508858
2021-04-19,1470.091387,0,0,3656.165012,292.150042,0,7488.103902,8898.041163,0,0,4474.003583,0,1905.315807,4783.237837,0,25229.315648,0,15855.17307,0,139.271815,252.724952,11329.328904,8257.195017,0,0,1312.975046,0,0,0,0,0,22614.407885
2021-04-20,666.687224,190.568187,0,3868.214987,126.362476,0,6268.871414,9986.438921,0,0,6333.613623,0,1594.700908,7834.641576,0,26912.877263,64.15,13143.062497,0,240.757029,0,14043.680652,8767.05626,0,0,1137.229256,0,0,0,0,0,22243.362872
2021-04-21,341.369481,28.071371,0,6171.403647,452.317256,0,9270.876792,9460.412086,0,0,7639.824055,0,4391.139911,8932.965536,0,26019.587046,504.493653,18613.237848,0,0,355.913992,9439.134471,5962.893876,0,207.70401,1233.94499,0,0,0,0,0,17754.826825
2021-04-22,696.603195,172.795356,0,3477.837232,0,0,4813.338808,9109.603585,0,0,6691.482541,0,3719.432003,9506.884363,0,26033.221653,0,13873.167472,0,309.60142,0,13327.635163,6852.336031,0,554.960548,1201.189245,0,0,0,0,0,20773.537496
2021-04-23,679.744556,316.511806,0,3398.775795,188.399884,0,4908.000296,8891.129818,0,0,7349.747134,0,2133.054028,9086.422922,0,28068.871276,0,15550.625055,0,610.225228,71.286442,10549.862276,5501.121295,0,402.137205,2237.263633,0,0,0,0,0,13484.783876
2021-04-24,340.641308,0,0,2878.569181,0,0,8069.964657,11420.993608,0,0,9121.71239,0,1779.174346,19569.083363,0,38969.711749,95.66,17749.667749,0,392.936314,0,8375.221069,7532.455961,0,1070.496277,2566.314155,0,0,0,0,0,13392.701313
2021-04-25,0,0,0,3190.707554,0,0,5751.561648,12782.973753,0,0,8844.65837,0,1750.60057,16797.318498,0,41969.3902,0,20388.235887,0,340.657925,0,8866.029073,8154.85749,0,170.338934,2295.913149,0,0,0,0,0,12569.545496
2021-04-26,0,367.065582,0,5320.73017,213.101962,0,6866.927641,12140.814597,0,0,5659.177969,0,3093.974454,6441.583813,0,23659.849806,175.246073,11729.756743,0,356.163226,0,14463.316287,9782.44604,0,201.309649,1025.837063,0,0,0,0,0,19846.848227
2021-04-27,0,209.857696,0,3554.416616,322.783032,0,6347.669009,8717.637175,0,0,8431.723495,0,6656.85044,8200.862708,0,27495.254524,0,14608.32108,0,342.906785,127.280376,11795.99417,8840.20738,0,319.526777,823.941291,0,0,0,0,0,15083.724369
2021-04-28,0,1580.812132,0,4109.962823,401.283076,0,7235.593646,27237.272719,0,0,8881.660345,0,5286.68987,22721.552707,0,28166.419807,50.504364,13441.778362,0,886.237528,507.89603,10797.898271,8512.78297,0,295.256284,1695.080069,0,0,0,0,0,16195.921826
2021-04-29,0,526.755229,0,4285.508147,119.324307,0,9602.134954,51647.538561,0,0,8178.459743,0,3262.812264,20023.219024,0,39647.709062,422.801275,20180.979751,0,0,0,10104.881792,11992.836762,0,466.245834,2201.453034,0,0,0,0,0,16544.085911
2021-04-30,0,49.482136,0,2170.784989,235.292605,0,4470.416612,21044.565406,0,0,6018.452764,0,2426.832532,15755.73762,0,24527.905427,0,16581.95068,0,0,0,8177.306373,10092.12065,0,0,4869.368394,0,0,0,0,0,13567.059399
2021-05-01,170.11197,110.864368,0,3060.939567,0,0,6428.099082,13167.144507,0,0,5936.220048,0,3749.792374,21768.826244,0,25365.464118,377.308488,24942.477668,0,0,241.885894,8388.649899,9199.756965,0,386.618114,2979.80911,0,0,0,0,0,16727.984333
2021-05-02,0,42.31889,0,2984.83442,0,0,8467.123166,12154.125338,0,0,5759.911863,0,2651.288852,14545.443135,0,26239.069211,0,20982.522527,0,0,332.593104,9444.515257,7990.855649,0,425.199174,2587.768798,0,0,0,0,0,20447.415315
2021-05-03,0,161.21482,0,5149.815048,0,0,9774.507479,9162.360306,0,0,5863.071538,0,3661.273689,12405.297152,0,23879.06578,214.601687,21701.493237,0,0,0,11374.526962,5473.233961,0,170.040154,2405.380067,0,0,0,0,0,19597.042941
2021-05-04,154.951381,0,0,7077.508992,0,0,7683.225688,7769.327312,0,0,4486.016879,0,8810.516546,12242.169089,0,27363.113554,0,20223.120243,0,0,422.949795,12618.27673,6667.072489,0,170.446519,1872.041089,0,0,0,0,0,16929.30406
2021-05-05,146.429055,179.124116,0,3391.368858,0,0,6398.827064,12383.835634,0,0,6637.260582,0,5796.783824,25176.461664,0,25725.759318,0,26960.748561,0,0,0,13382.139516,7082.992086,0,254.515533,2473.743132,0,0,0,0,0,16146.367795
2021-05-06,870.719661,156.015571,0,4861.741458,437.850154,0,7761.74029,11774.375843,0,0,6346.071004,0,5236.282944,11705.073019,0,21337.610582,0,18902.345235,0,0,0,10508.140074,5407.394376,0,378.085826,1603.372776,0,0,0,0,0,15075.760235
2021-05-07,682.869889,377.927273,0,2765.943104,0,0,5587.01677,15297.892291,0,0,5683.318847,0,3003.278036,23191.401452,0,26848.267186,0,22095.11205,0,201.232988,772.118494,10191.892445,6455.79181,0,410.584587,3105.404924,0,0,0,0,0,16973.081122
2021-05-08,1691.429765,283.182774,0,2703.573556,0,0,5075.895486,13195.284207,0,0,7762.096842,0,1526.584575,16245.80186,0,25387.485818,0,21104.473719,0,0,252.841764,8352.1748,7127.180983,0,739.228585,3441.277888,0,0,0,0,0,14884.082059
2021-05-09,911.509442,51.589734,0,5425.140728,0,0,8469.262696,16471.615332,0,195.614636,7054.384338,0,2391.766815,15518.321646,0,35750.409448,0,24799.082653,0,156.491709,0,12713.34725,9602.281982,0,336.402411,2996.481987,0,0,0,0,0,22745.586419
2021-05-10,1197.161575,70.809438,0,7370.321318,0,0,7848.802544,12861.019272,0,0,3121.491584,0,2951.417985,5027.019583,0,18694.789658,0,17939.451893,0,0,0,10052.190156,5380.367882,0,938.950255,2184.507981,0,0,0,0,0,19186.393028
2021-05-11,251.387505,641.894851,0,3521.140948,0,0,5461.188257,10730.244427,0,0,5504.730144,0,1352.747586,4710.407666,0,22041.908546,0,18809.865907,0,102.126174,73.792636,10946.726771,5245.437087,0,1129.047121,1541.434784,0,0,0,0,0,18166.934319
2021-05-12,690.501546,295.484217,0,4072.252477,0,0,8677.183161,11602.053545,0,0,4708.228554,0,1164.272813,4825.925698,0,17345.448648,183.504177,17031.615164,0,203.771293,414.451793,13003.680766,5106.924396,0,1011.019108,1081.615239,0,0,0,0,0,17023.403758
2021-05-13,0,80.517612,0,3226.338578,0,0,4655.65918,10412.50679,0,0,4529.564726,0,942.473967,6710.479001,0,18300.567214,0,19257.253447,0,0,0,9464.536372,5556.88557,0,568.516476,1105.176481,0,0,0,0,0,19052.657603
2021-05-14,2030.404722,180.757597,0,2444.948727,163.9574,0,5735.443582,9612.66595,0,0,4366.877391,0,3459.933759,6172.957966,0,16104.098968,0,17738.298407,0,0,0,11996.849802,6539.263318,0,38.52791,1446.152067,0,0,0,0,0,17627.704603
2021-05-15,1268.628813,145.847633,0,2172.309463,0,0,7280.723648,9759.553555,0,0,5983.863224,0,1991.206543,10980.471534,0,20981.249727,180.8,24921.737787,0,0,100.584575,8974.347484,7549.748191,0,605.867643,1390.045636,0,0,0,0,0,18948.520276
2021-05-16,1577.705976,251.463076,0,2457.40546,120.70149,0,7551.647384,14110.267295,0,0,7231.778386,0,2406.033876,9716.188151,0,28945.818869,198.92,26017.839426,0,0,170.994893,8751.639997,6074.080802,0,131.304015,2703.19894,0,0,0,0,0,19175.40242
2021-05-17,1353.083982,492.86763,0,7011.043919,620,0,14056.467738,17162.466541,0,0,11302.085727,0,1555.447562,9963.040265,0,41305.324575,436.872688,40358.507093,0,0,100.58523,19592.858808,7869.184944,0,505.015442,2501.097475,0,0,0,0,0,36817.908741
2021-05-18,297.285584,392.888664,0,5467.748931,493.629348,0,6090.943425,9109.56712,0,0,5067.168105,0,16297.454084,5577.61189,0,17393.608813,0,19734.499381,0,0,0,19686.0793,6098.191567,0,314.408686,1259.337418,0,0,0,0,0,16489.240396
2021-05-19,212.657975,0,0,4914.102823,0,0,6513.203226,7482.082535,0,0,6496.705407,0,5557.317123,7389.131131,0,19880.392126,128,17910.740186,0,0,38.281459,10320.159693,5556.914183,0,201.842613,1564.370648,0,0,0,0,0,17252.376031
2021-05-20,401.680829,663.871624,0,3981.501381,0,0,7362.450364,7140.141041,0,0,6671.172938,0,3463.102016,9150.772447,0,21791.015852,0,15730.896546,0,0,0,13837.82511,3659.612213,0,60.361281,562.289247,0,0,0,0,0,17322.633865
2021-05-21,673.636461,676.663894,0,2389.250484,0,0,5729.488154,26044.241583,0,0,8457.799879,0,1348.470198,46478.111559,0,24260.894543,0,21402.309995,0,43.472599,468.824919,7665.599742,12828.777614,0,48.756617,8650.428276,0,0,0,0,0,12372.572011
2021-05-22,293.517974,153.893683,0,2102.80999,0,0,4759.742294,18453.707092,0,0,6048.691339,0,1248.069735,29547.166343,0,31846.561133,0,27197.435121,0,0,753.794953,5334.864021,7821.441055,0,174.166731,8846.116573,0,0,0,0,0,13144.911695
2021-05-23,386.20992,639.545504,0,3056.051581,0,0,5954.778627,27813.735423,0,201.247754,8260.816649,0,2504.017891,41221.397668,0,38787.448941,0,37696.519025,0,0,1146.333928,8677.743567,8402.045665,0,27.865073,6472.412073,0,0,0,0,0,20130.111627
2021-05-24,33.267801,513.462291,0,3665.805235,141.444607,0,7725.111749,11173.618803,0,0,3804.814002,0,4142.112227,8753.134174,0,17062.527225,81.24,19031.785175,0,294.131332,0,9151.331359,4684.204507,0,0,1316.445161,0,0,0,0,0,21089.82485
2021-05-25,237.674795,166.783845,0,2863.544958,0,0,9270.571988,9783.859229,0,0,4127.153078,0,3718.283642,7924.05616,0,18970.983061,0,20685.197674,0,0,60.656628,10131.434812,6020.929544,0,348.469251,1943.786732,0,0,0,0,0,13735.688147
2021-05-26,266.668734,151.632218,0,7865.390371,0,0,11299.157542,9821.456508,0,0,5747.77902,0,24435.285328,7210.320679,0,17596.764687,0,15931.645098,0,124.09992,0,19351.185687,3807.382689,0,201.66237,1660.820811,0,0,0,0,0,29263.164049
2021-05-27,120.171715,376.815403,0,3086.719584,0,0,8016.896094,11151.008854,0,0,4303.358591,0,6891.184724,11508.300808,0,15015.813512,186.072333,16494.183019,0,310.120555,129.128278,15848.637681,5375.171572,0,889.129517,1006.02177,0,0,0,0,0,22922.725095
2021-05-28,0,140.876592,0,4044.723722,190.248309,0,9613.31083,5693.223894,0,0,3731.833932,0,6528.734452,6640.784136,0,15950.422906,0,16445.706209,0,123.884847,0,12049.36479,6199.555233,0,370.182372,3626.953969,0,0,0,0,0,26603.482578
2021-05-29,0,459.547792,0,5111.801689,0,0,11788.877572,7099.145288,0,0,4203.518533,0,4230.352021,7878.576065,0,22537.296315,0,22364.40214,0,69.411226,0,10962.951538,5246.005325,0,874.315101,1874.869603,0,0,0,0,0,27576.4375
2021-05-30,436.496093,388.326316,0,7608.496246,0,0,13851.796793,9911.893371,0,0,4904.222476,0,3893.135577,14151.838369,0,24539.075867,54.07,23672.597103,0,154.24717,0,17344.887107,5526.698854,0,554.136783,1131.103559,0,0,0,0,0,37776.185936
2021-05-31,33.148868,575.618458,0,6039.56494,0,0,12843.54371,9926.674546,0,0,4583.169713,0,5182.684431,8947.713628,0,20086.456047,444.6,16259.132822,0,0,0,11885.095622,4832.574047,0,0,1828.946883,0,0,0,0,0,27993.687029
2021-06-01,61.913096,586.903093,0,15699.762344,0,0,19489.863687,10887.121899,0,3354.940566,5780.457856,0,24699.412104,11426.836476,0,25792.81905,136.22584,11720.532383,0,0,158.632638,27151.871351,6616.057658,0,1847.934475,1925.135524,0,0,0,0,0,51373.93551
2021-06-02,0,885.85794,0,15023.377501,54.2362,0,16151.438702,9737.442066,0,4327.052212,4515.272778,0,7136.047448,9828.379253,0,21177.070577,0,13193.187878,0,161.244307,0,28811.44971,4234.196811,0,1146.927655,1925.723178,0,0,0,0,0,57074.006917
2021-06-03,122.283344,2070.577212,0,36211.127451,48.747277,0,17057.097459,9107.203125,0,3216.276909,5113.104465,0,4980.735833,7135.554258,0,21953.840177,236.530453,14575.352672,0,0,0,28925.103878,5918.477549,0,1163.484323,1693.794277,0,0,0,0,0,50837.5799
2021-06-04,0,969.23472,0,11980.818633,0,0,13896.445935,17457.800735,0,3283.711587,9172.351579,0,7262.594631,30963.966452,0,46387.797843,0,23365.519436,0,138.241541,379.636556,23336.957959,8718.631482,0,1278.711215,5605.659539,0,0,0,0,0,40631.126846
2021-06-05,241.229402,775.672494,0,7718.504422,243.201808,0,13996.316746,13790.857441,0,2944.084317,8346.24973,0,5112.145955,22012.271622,0,31479.384351,0,19952.658159,0,327.267113,83.923489,19455.944559,6037.945104,0,491.86549,4803.912797,0,0,0,0,0,49493.12942
2021-06-06,187.563652,165.487781,0,14391.142724,0,0,14945.620373,13943.789408,0,1833.40865,8342.302211,0,3192.003832,15773.612478,0,37310.281761,133.7,17589.23094,0,343.985009,0,22047.20387,7791.067787,0,483.304155,8525.908053,0,0,0,0,0,54593.250068
2021-06-07,242.061237,200.121793,0,8878.124216,0,0,12499.83103,10588.215668,0,1749.675979,10130.049635,0,3836.426228,10101.620378,0,27414.141465,0,14451.888397,0,0,351.03469,16924.836161,42529.293124,0,1321.14829,2370.25004,0,0,0,0,0,45076.997257
2021-06-08,561.003077,180.740438,0,8703.11814,0,0,12732.990617,13733.896284,0,1264.265929,6735.383885,0,14468.207476,8006.633252,0,28053.752878,0,12833.883564,0,0,946.797565,20626.789195,33549.938786,0,835.979212,1023.51671,0,0,0,0,0,42620.125421
2021-06-09,351.383986,441.116398,0,8229.073404,0,0,13183.000404,50371.638156,0,591.520739,7285.660535,0,9255.360123,12153.358173,0,26566.839895,184.174762,18753.557393,0,0,352.156374,18617.280044,20879.378825,0,461.707706,1693.880003,0,0,0,0,0,36560.845116
2021-06-10,412.351061,555.814747,0,6643.47989,0,0,9992.361948,21152.946212,0,1274.742228,8609.041667,0,7191.200279,10685.667909,0,20875.723994,4.97,12282.746531,0,0,338.437133,16653.349072,24748.274722,0,911.49131,2831.380027,0,0,0,0,0,37002.117407
2021-06-11,161.168776,577.461492,0,6997.223319,36.153521,0,7935.175857,17014.433313,0,830.547798,8531.152465,0,2788.394352,9935.933342,0,30925.678125,85.233487,14397.122198,0,0,269.319359,12369.293015,18819.590625,0,552.724263,9832.63056,0,0,0,0,0,29858.632795
2021-06-12,33.181184,300.306057,0,7748.300113,0,0,9123.851999,12545.687126,0,1235.556134,8221.739668,0,2595.915419,10566.3887,0,26807.161431,0,16086.805536,0,0,79.269758,15228.306975,18323.233569,0,498.144758,3757.804414,0,0,0,0,0,40387.682813
2021-06-13,92.610961,53.178202,0,9273.314888,0,0,15530.500764,12719.17975,0,1063.721117,7676.734507,0,2020.506719,16845.226153,0,31847.904936,0,18314.196867,0,0,250.840576,14704.052508,17902.465758,0,193.306003,2314.578741,0,0,0,0,0,37201.079158
2021-06-14,134.23187,120.403475,0,9066.824505,32.107593,0,16399.819108,9463.813545,0,1264.911378,8309.308402,0,2423.304714,8060.939742,0,24307.920987,0,13067.343649,0,0,140.470722,15649.886413,14907.656053,0,290.126988,1771.290197,0,0,0,0,0,53500.051852
2021-06-15,0,43.030713,0,10633.433419,160.114281,0,12246.894919,11267.602231,0,596.954187,7563.284386,0,15251.072572,9031.461071,0,22054.235874,0,13141.571684,0,0,0,18304.435439,13823.588469,0,868.891481,1185.647908,0,0,0,0,0,38797.80075
2021-06-16,345.355286,44.961071,0,7700.169164,80.839097,0,10193.923395,10936.094755,0,458.676739,8805.781218,0,5239.483336,11239.869028,0,24697.212269,0,16393.058619,0,0,0,15969.314614,12857.20249,0,343.685174,2589.759063,0,0,0,0,0,31191.770932
2021-06-17,174.431079,170.175456,0,4832.666889,0,0,8986.836256,12878.964006,0,918.199556,6091.222385,0,9071.555057,10672.808325,0,23151.004522,141.38,13832.509162,0,0,0,21487.091013,11042.262504,0,596.852612,1307.438521,0,0,0,0,0,36218.552893
2021-06-18,1379.631559,236.735516,0,20102.483424,0,0,11024.0234,11949.408845,0,868.191541,6842.963337,0,6179.895777,11808.539955,0,27971.75207,0,13802.763596,0,0,176.356002,15765.987789,12821.008767,0,660.649986,5510.496758,0,0,0,0,0,30169.092014
2021-06-19,341.642912,534.707154,0,6333.092506,195.460357,0,11487.461118,20806.062136,0,232.351249,10665.511869,0,2576.213125,20076.288586,0,29894.146606,120.055501,20526.670505,0,0,249.782915,15111.283733,14651.905515,0,251.741378,2913.829096,0,0,0,0,0,35908.663958
2021-06-20,724.353587,0,0,10252.947031,161.729946,0,13191.103225,14025.57204,0,290.97734,6460.564037,0,4171.040296,12632.379635,0,34155.741632,0,21555.970052,0,0,0,20498.168414,16033.629486,0,106.866677,8996.621698,0,0,0,0,0,47165.206235
